"Data Source","World Development Indicators",

"Last Updated Date","2020-05-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"East Asia & Pacific (excluding high income)","EAP","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.2160769072003","57.001557308581","58.9583523077956","60.6694298154143","62.3535671714039","64.0099852665373","65.6298940096268","67.2551669995494","68.8552532787152","70.4294768258568","71.9778700803166","73.489148583998","74.9715982738642","76.4927447047154","77.9910827357069","79.4653021567555","80.9190426751073","82.3377196871954","","",
"Early-demographic dividend","EAR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.077780469991","39.6143806151144","41.2164470556692","42.8323687083783","44.452188418386","46.5330314446109","48.1467093784315","49.7867345483508","51.4307953237019","53.0769889206187","54.7220496935629","56.3657805873211","58.0029680937658","59.6337171319417","61.2518749812828","62.8504221779581","64.4333366653044","65.6099591402245","","",
"East Asia & Pacific","EAS","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.7604436434278","61.4483211952893","63.1363132569109","64.655994818542","66.1511608843988","67.6220979002139","69.0671992043133","70.5227464497318","71.9570859093656","73.3652084937617","74.7500130492275","76.1005938211845","77.4265273254031","78.7875241178455","80.1299665559916","81.4519231729434","82.7534846771902","84.0257831452168","","",
"Europe & Central Asia (excluding high income)","ECA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86.4629215114048","86.0627915764828","86.5103696031542","86.9673812024212","87.4488090200197","87.9626400012939","88.5239711137095","89.0913106028445","89.6592196657095","90.2282983375314","90.8025182083953","91.3769932644723","91.9466236631407","92.5052912280161","93.0198210878496","93.4018168008836","93.6489715664752","93.8937623842187","","",
"Europe & Central Asia","ECS","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.379854038226","92.0725119269686","92.3466996508655","92.6196759080225","92.9010832184678","93.1973436224166","93.863983140445","94.1626329233126","94.4581812934321","94.7478542113591","95.0367057949991","95.3183862353508","95.6044425608045","95.8861447182002","96.1516446421906","96.3542019952571","96.4966426225262","96.6248348750763","","",
"Ecuador","ECU","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.672204513178","70.7588145501755","71.7893462888007","72.7844023606832","73.7741913298188","74.9125903278394","76.0476561034012","77.1797941374455","78.3086901318309","79.4343881828802","80.5571142662406","81.6721016752084","82.7816837813793","83.8894963535994","84.9954468933787","86.0997974620878","87.1765533612846","87.9887160353163","","",
"Egypt, Arab Rep.","EGY","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.2213373511838","92.339738326183","92.4582918913826","92.5770054407711","92.6958744481919","92.8149066189105","92.9340946901746","93.0510276186236","93.1665117610619","93.2820478844804","93.3975142508884","93.5130346912593","93.6262636099252","93.7394619231753","93.8524973330345","93.9654345873778","94.0783437254313","94.1930218824391","","",
"Euro area","EMU","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.5549945378254","98.5750960446723","98.5992945736114","98.621727740532","98.6414900160624","98.6613046142747","98.7030263969957","98.7192263374477","98.7345154156099","98.7495887092958","98.7652548389282","98.7789125309981","98.7930099973223","98.8058485491786","98.8263325641885","98.83837150791","98.8503562062279","98.8594240547044","","",
"Eritrea","ERI","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.2853004636308","8.64047913702366","8.98629561678793","9.32208584438655","9.64744701856897","9.96153516949186","10.2644168184227","10.5550779340723","10.833773750791","11.0220414034073","11.2019456503026","11.3735398431284","11.5365176711862","11.6362702366749","11.7366806940294","11.8379126212256","11.939966186728","","","",
"Spain","ESP","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9018663122763","99.902224861457","99.9024615551919","99.9026263869864","99.902798377297","99.9029661313753","99.9031287517863","99.903291757154","99.9034583505201","99.9036221174478","99.9037894186764","99.9039507590122","99.9041136126993","99.9042607152686","99.9043777343267","99.9043346754355","99.9042864325663","99.9042308892552","","",
"Estonia","EST","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.7244571474527","99.7309184220316","99.7358780733218","99.6997345924992","99.6470222366731","99.5944395873079","99.5419864522056","99.489665977418","99.437478014901","99.3854223822777","99.3334988358126","99.2817083600488","99.2299109909008","99.1778833388573","99.1256840987145","99.1327756133561","99.1397369617655","99.1465538894863","","",
"Ethiopia","ETH","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.40384264959384","3.64018930442205","3.87716326162806","4.11432266427279","4.33631237839105","4.55568496389936","4.77261049085134","4.9893446652167","5.22965413723423","5.46819162726315","5.7054560533945","5.94120036982056","6.17577997331041","6.40637164286717","6.63574094902541","6.86379405974333","7.09074000050604","7.31633289543501","","",
"European Union","EUU","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.0640942822796","95.8474883680807","95.9713196536193","96.0795759805503","96.1829503503577","96.2864188007791","96.7471979184526","96.880897119223","97.0130251404308","97.1332682193592","97.2507224908382","97.3591069301183","97.4702345030333","97.5799775103436","97.6952366863839","97.8043965607985","97.9139739157025","97.996754540911","","",
"Fragile and conflict affected situations","FCS","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.0184410704565","37.0091190223452","37.1846216657738","37.4207818108599","37.6505144060854","40.6895212936493","41.0497689395772","41.3974524833178","41.7786031869316","42.1490306672715","42.4992440543036","42.2852991203099","42.635565650484","42.9882904605711","43.345917734635","43.7076096301287","44.0347413104129","44.5725092152121","","",
"Finland","FIN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.4482093292901","99.4481857912508","99.4481646414785","99.4481436667841","99.4481264068292","99.4481070573405","99.4480913881372","99.4480713388335","99.4480526026087","99.4480375007772","99.4480005203213","99.4479596154442","99.4479213941194","99.4478882875375","99.4478782768771","99.4478672034731","99.4478561836171","99.4478441199711","","",
"Fiji","FJI","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.5227154875823","79.6025907395877","79.682466932513","80.8945145751803","82.0951302091907","83.2837881994065","84.4610128127944","85.6266300218241","86.7916930231193","87.9446218592529","89.0825135417605","90.2051817224931","91.31278328116","92.4051085123105","93.4823697465739","94.5445673121753","95.0692288909527","95.0721750698175","","",
"France","FRA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6630314224111","98.6622563936085","98.6614904407165","98.6607306833581","98.659967621628","98.6592230083814","98.658475223714","98.6577427345462","98.6569965219879","98.6562457812702","98.6554798312812","98.654715493148","98.6539420974658","98.6531656580999","98.6523831996405","98.6515991661262","98.6508061199955","98.6500115526393","","",
"Faroe Islands","FRO","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.8834757181354","90.8834757181354","90.8834757181354","90.8834757181354","90.8834757181354","90.8834757181354","90.8834757181354","90.8834757181354","90.8834757181354","","","","",
"Micronesia, Fed. Sts.","FSM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.5040311286521","28.7577178232677","33.0114045178834","37.2650912124973","41.518777907113","45.7724646017286","50.0261512963443","54.27983799096","58.5335246855757","62.7872113801914","67.040898074807","71.2945847694209","75.5482714640366","79.8019581586523","84.055644853268","88.3093315478836","88.3093315478836","88.3093315478836","","",
"Gabon","GAB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.459611670495","35.3184949274662","36.18470467052","37.0582180032472","37.9390470131364","38.8271263933386","39.7225683717977","40.6252901159171","41.5354078208835","42.4526402325546","43.3771809855715","44.3088791904548","45.247854865672","46.1937405078128","47.1456463093684","47.3167656262285","47.3663716700662","47.413276717843","","",
"United Kingdom","GBR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.1299892087836","99.1295475568261","99.1282515965215","99.1269715327632","99.1257002212784","99.1244448320238","99.1232030399215","99.1219724020886","99.1207552395193","99.119554095744","99.1183630028712","99.1171881740454","99.116017720991","99.1148560363009","99.1137016178293","99.1125589445616","99.11142062993","99.1102954789708","","",
"Georgia","GEO","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.0610625071445","94.7138159665571","94.2544195124657","93.7964127942319","93.4883618015436","93.1862500340139","92.8900846402219","92.5998832926231","92.3155917404073","92.0372019407272","91.7647552873654","91.4981845271869","91.2375628023912","90.9827009244245","90.7337591075014","90.4906429827168","90.2543744187345","90.0247909681897","","",
"Ghana","GHA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.56140495621148","8.67487634673977","9.22733961103268","9.78847689819811","10.3582892651116","10.936267292933","11.5226111024181","12.1171118753609","12.7196633117983","13.3298308299316","13.9479377266609","14.5735452766477","15.2064256909733","15.8462333416338","16.4928443788698","17.1461367343964","17.8059901318619","18.4721656151096","","",
"Gibraltar","GIB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","","",
"Guinea","GIN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.42880477871487","10.2663898515087","11.1047291543539","11.9440335646283","12.7129445049798","13.4793891200538","14.2433671922795","15.0044686145295","15.7624892846134","16.5172239471377","17.268653175907","18.016371743316","18.7601691924221","19.4998321198285","20.2351490915629","21.060949294468","21.8889933728507","22.7192698908919","","",
"Gambia, The","GMB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.6503574959626","56.2785957665288","54.9336507572744","53.2979842088422","51.7298693848202","50.3334077684577","48.9885750631638","47.6942387744224","46.4492923779742","45.2524952913539","44.1027323522836","42.9987171823743","41.9394272877495","40.92313763778","39.9483256707542","39.0134164063317","39.1229971328028","39.2311499837464","","",
"Guinea-Bissau","GNB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6478844406009","12.1365571335217","12.6279542659009","13.1216793449167","13.6179536380635","14.1578401465314","14.7021305937535","15.2505777327424","15.8036044472531","16.3609253554473","16.9237043086126","17.4916717663926","18.0652982075613","18.6445430682255","19.2298914838996","19.8215788122679","20.4195511071678","20.5380030020396","","",
"Equatorial Guinea","GNQ","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.7905308846902","55.7769668292862","56.7470043415975","57.699234979422","58.6335905597368","59.5483754598542","60.4443389524442","61.320780699558","62.1777119127246","63.0143189876871","63.8311938398433","64.6283698093122","65.4060735995222","66.046944231755","66.1151128875693","66.1825225644556","66.2485414893345","66.3127900215243","","",
"Greece","GRC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.3344320184951","97.4604440694561","97.5926457060673","97.6990082504958","97.7564520232038","97.814064874995","98.1026991928831","98.2122197148441","98.2910881465554","98.3677531512338","98.4422889264462","98.5147412883931","98.585144541048","98.6534953388929","98.9723013451377","98.9759716306276","98.9795992833896","98.9831907753857","","",
"Grenada","GRD","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.7301145671362","90.0249359067911","90.3155499931388","90.6019568261797","90.8841564059136","91.1621487323408","91.4359338054609","91.7055116252743","91.9708821917809","92.2320455049805","92.4890015648732","92.1572984211554","91.8255952774375","91.4938921337197","91.4938921337197","91.4938921337197","91.4938921337197","91.4938921337197","","",
"Greenland","GRL","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.5972548280682","99.5972521327064","99.5972511414816","99.5972484874081","99.5972491861426","99.5972513978041","99.5972484575261","99.5972438642034","99.5972459652053","99.5972480982004","99.5972452269309","99.5972437219736","99.5972385570178","99.5972405002567","99.5972369124936","99.5972367092825","99.5972348340332","99.5972321483041","","",
"Guatemala","GTM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.299911502198","63.4927574385739","63.6748478624481","63.8382460514259","63.9862176980443","64.1234637847381","64.2504326840435","64.3675618818708","64.4749661790607","64.5718532798007","64.659568800682","64.7373297151247","64.8058618780479","64.8685235264104","64.9253694970549","64.9770448062078","65.0227453574811","65.0631350754195","","",
"Guam","GUM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","88.7381724399494","88.8725551959545","89.0069379519596","89.1413207079646","89.2757034639697","89.4100862199747","89.5444689759798","89.6788517319848","89.8132344879899","89.9476172439949","90.082","90.216382756005","90.3507655120101","90.3507655120101","90.3507655120101","90.3507655120101","90.3507655120101","","","",
"Guyana","GUY","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","78.8121111660901","79.3327413079263","79.8541541032849","80.3682508340282","80.7919783149311","81.2130609641021","81.6315389346886","82.0472974737815","82.4603066719035","82.870602408165","83.2780767978145","83.6827090570482","84.1015709485964","84.5179655187063","84.9329417746939","85.3464871256135","85.7587234586326","85.7631015015164","","",
"High income","HIC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.6256728215803","98.6721924517336","98.7216939334807","98.7710467329487","98.8188376600494","98.8655117589545","98.9072514867303","98.9506451770067","98.9951504452536","99.0391646020389","99.0838061319155","99.1277156566365","99.1717537955503","99.2149100988944","99.258907187889","99.2985394634082","99.3376921952347","99.3616248547755","","",
"Hong Kong SAR, China","HKG","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8005102040816","96.8005102040816","96.8005102040816","96.8005102040816","96.7744897959184","96.7484693877551","96.7224489795918","96.6964285714286","96.6704081632653","96.6443877551021","96.6183673469388","96.5923469387755","96.5663265306123","96.540306122449","96.5142857142857","96.4882653061225","96.4622448979592","96.4362244897959","","",
"Honduras","HND","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.636630947879","63.8177406683206","65.0162502831094","66.2009359599544","67.370073849472","68.5228173241759","69.6601809688232","70.7819702697893","71.8885703456136","72.9796819460293","74.0560296952756","75.1173751968013","76.1643773118909","77.196722845291","78.2150520122362","79.2190115354285","80.2424818233943","81.2512629376572","","",
"Heavily indebted poor countries (HIPC)","HPC","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1919966911283","17.5862639592161","18.0555946439393","18.5244690212701","18.987009740436","19.5345746704792","20.1027437499901","20.6622039307419","21.2608376961656","21.8551524656817","22.4522244728519","23.0524082829661","23.646936355473","24.2378526719234","24.8307325516228","25.4238106349333","26.0203132431696","26.6211620549945","","",
"Croatia","HRV","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.1556069414538","96.1619811847249","96.1848019689283","96.2076647479852","96.2304991447627","96.2533511374342","96.2762100487814","96.299081140445","96.321953516524","96.3448408878921","96.3677404786515","96.3906195542422","96.4140116024301","96.4379015063181","96.4623153416784","96.4871997942399","96.5125725101914","96.5384458414853","","",
"Haiti","HTI","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.7495405978288","17.8374970579097","18.9377088608359","20.0496675495691","21.0516684113777","22.0475377720262","23.0518744249807","24.0645342424079","25.0864335524489","26.1167024167739","27.1564382758973","28.2056613136228","29.264748857822","30.333325875853","31.4123238749131","32.5017275825736","33.5993507553404","34.7044542884675","","",
"Hungary","HUN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.0437290101669","98.0429549682054","98.0396063035719","98.0362797764625","98.032966045452","98.0291472579896","98.0248243140662","98.0205434611458","98.0162880363402","98.0120781558347","98.0084011802956","98.0047616512691","98.002149604168","97.9999138629061","97.9976766107909","97.99545474915","97.9931815860667","97.9908733908907","","",
"IBRD only","IBD","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.2278586207319","53.4285737197653","54.9901633965232","56.5526333314645","58.1138336040143","59.8870430480556","61.4453982266618","63.0067358380083","64.5660215892867","66.1258815895082","67.67931933188","69.2283911210735","70.7740511577474","72.3426295182056","73.893971258548","75.4229618767219","76.9302992030058","78.2636156185341","","",
"IDA & IBRD total","IBT","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.2121849246202","48.2572817862409","49.5740159882666","50.8927915914316","52.2049113832886","53.7158608048916","55.0287292204403","56.3371231304205","57.6429672505916","58.9423284628121","60.2299576119238","61.4138153062772","62.6741764744761","63.9446779373669","65.1950180367215","66.4236180059785","67.6348678871762","68.6971022863755","","",
"IDA total","IDA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.8478728705783","29.4565438859541","30.1506542255754","30.8557175633805","31.5554052423691","32.2928133192165","33.0384794361317","33.7792537917855","34.5333210975173","35.2713046406151","36.0030500438512","36.4988685929404","37.1685945104065","37.8251473480258","38.4757410455581","39.1321691144894","39.8068009822974","40.5537002025896","","",
"IDA blend","IDB","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.2214860052735","36.9154258245768","37.7587499387047","38.6020760868313","39.4270406109956","40.2464938945469","41.0433730453981","41.8395822926466","42.6343629638977","43.4247777287385","44.2463947927299","45.0545062874381","45.8145770299037","46.5619408136307","47.2874378801258","48.0120063829824","48.808299508517","49.6204049529577","","",
"Indonesia","IDN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.0875053714695","42.9587879406081","44.836939153","46.720874026357","48.610533198822","50.5035387394588","52.400179566873","54.2991426696319","56.200323310811","58.1019127270649","59.9987295275932","61.8715531653606","63.7463792881442","65.622244766085","67.4992974596222","69.3764129189069","71.2531326869839","73.1283873746602","","",
"IDA only","IDX","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0614534032632","25.6302142501606","26.2435459188805","26.8834311386896","27.5237389841612","28.2219173268906","28.9419117404927","29.6526263919708","30.3822404046723","31.0884862829481","31.7654912625935","32.1381530928085","32.7557298971597","33.3595923718753","33.9660391322556","34.5832119442635","35.1933653764689","35.8703217087153","","",
"Isle of Man","IMN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3692169483449","18.7809389096913","21.26774533256","23.7636396018284","26.2687423253586","28.7819671234072","31.3034404392007","33.8332285144598","36.3710037350985","38.9157847816088","41.4676318709885","44.0265428009144","46.5946155283234","49.1708009071867","51.7545862858724","54.3451491757589","56.9416551432333","59.5434482675674","","",
"Not classified","INX","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5354202528957","89.6378880766403","89.7397682595968","89.8402949728034","89.9403605416434","90.0400973363345","90.1399929587807","90.2419113886304","90.3435728299734","90.4449369064371","90.546039622872","90.6468440743871","90.747357347201","90.8476108942509","90.9475674156755","91.0472790401245","91.1466427754968","91.2451813113421","","",
"Iran, Islamic Rep.","IRN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.2474027045531","87.3397324591052","87.4312954461452","87.5220790368194","87.6119590262416","87.6825000848121","87.75210785348","87.8145724562603","87.8731209546714","87.9308490157964","87.9878784736627","88.0440828146431","88.0979114186527","88.1498736711137","88.2191990739179","88.2876192509626","88.3552590553333","88.4218671015005","","",
"Iraq","IRQ","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","70.9959604843432","71.4686380695564","71.940092262714","72.4103284575126","72.8793396497257","74.4459139502911","76.0227443986688","77.6101275209992","79.207849955793","80.8157341921532","82.4436856698151","84.086485679925","85.7377482152376","87.3973647604596","89.0653518371897","90.741589782041","92.4269066518848","94.1210224523593","","",
"Iceland","ISL","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7980112220673","98.7971806811848","98.7963682155933","98.7949454149073","98.7933246521033","98.7917317092953","98.790145412411","98.7886011039035","98.7870761510678","98.785574978373","98.784752104867","98.7845809490436","98.7844127151632","98.7839858228088","98.7835483210001","98.7831146462079","98.7826611990927","98.7821682352681","","",
"Israel","ISR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.9999969552154","99.9999990042441","100.000001956479","99.9999971162309","100.00000377411","100.000001848718","100.000000903527","99.9999973549935","100","100.000003359166","100.000001643832","100.000000806407","99.9999976217305","99.9999976588286","99.9999976942717","100.000001513666","99.9999992549263","100.000001466914","","",
"Italy","ITA","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.7681410941632","98.7683593195343","98.7685808289623","98.7688004422332","98.7690251828609","98.7692415685267","98.7696920728215","98.7702458205124","98.7707990713357","98.7713458271166","98.7718901962979","98.7724326744163","","",
"Jamaica","JAM","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","81.9871687143946","82.1087620979325","82.229416325836","82.3492322617233","82.7336267554426","83.1178975751828","83.5020097792713","83.885979870981","84.2697690327242","84.6534038780816","85.0368596625121","85.4201008468823","85.802700384234","86.184498883317","86.5653598662267","86.9451823863464","87.3237950393943","87.3126001706103","","",
"Jordan","JOR","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98.4617750558802","98.4555378092369","98.4459817056248","98.3670993925097","98.2881936970568","98.218802885626","98.1527665822017","98.0867389598259","98.0206981862557","97.9545248613446","97.8882518234235","97.8218121467136","97.7551953736594","97.6883223933101","97.6212256131688","97.527294977463","97.4334805775801","97.3397541392762","","",
"Japan","JPN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","100","100","100","100","99.9949343770432","99.9872246224752","99.9795148679072","99.9718051133392","99.9640953587712","99.9563856042032","99.9486758496352","99.9409660950672","99.9332563404992","99.9255465859311","99.9178368313631","99.9101270767951","99.9024173222271","99.8947075676591","","",
"Kazakhstan","KAZ","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.8030208268481","96.802734914175","96.8623692751655","96.9218658361798","96.9812214830098","97.0506537631488","97.11995550862","97.1891236705906","97.2581672381875","97.3270799952676","97.3958660588244","97.4645211017057","97.5330395923614","97.6014243437389","97.66969773918","97.7378270756049","97.8058174106679","97.8737016782929","","",
"Kenya","KEN","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.590890014826","33.4599196204358","33.1558600207011","32.855552384782","32.5589992670845","32.2661156420907","31.976975780061","31.6915777579106","31.4099179284734","31.1318838549385","30.8575674781818","30.5872654946323","30.3209478038814","30.0587719042793","29.800634730658","29.5466323677871","29.296784785685","29.0511150631439","","",
"Kyrgyz Republic","KGZ","People using at least basic sanitation services (% of population)","SH.STA.BASS.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","92.4915369720276","92.4914930818182","92.8313541886536","93.1712132994005","93.5110942618391","93.8245331022568","94.1385670002673","94.4532023606358","94.7684377836732","95.0842445674985","95.3997944609422","95.714481757837","96.0276739016795","96.338890868455","96.5565511902174","96.5402683099199","96.5211617957052","96.5070669553914","","",
